"","GSM614501_Sample_1.CEL","GSM614502_Sample_2.CEL","GSM614503_Sample_3.CEL","GSM614504_Sample_4.CEL","GSM614505_Sample_5.CEL","GSM614506_Sample_6.CEL","GSM614507_Sample_7.CEL","GSM614508_Sample_8.CEL","GSM614509_Sample_9.CEL","GSM614510_Sample_10.CEL","GSM614511_Sample_11.CEL","GSM614512_Sample_12.CEL","GSM614513_Sample_13.CEL","GSM614514_Sample_14.CEL","GSM614515_Sample_15.CEL","GSM614516_Sample_16.CEL","GSM614517_Sample_17.CEL","GSM614518_Sample_18.CEL","GSM614519_Sample_19.CEL","GSM614520_Sample_20.CEL","GSM614521_Sample_21.CEL","GSM614522_Sample_22.CEL","GSM614523_Sample_23.CEL","GSM614524_Sample_24.CEL"
"SLC25A37",6.01770838706801,6.00331891126748,5.92355572581674,6.28820050964001,6.20193767727645,6.13799496926397,6.81662419966101,6.96532147471078,7.02860651780697,7.05406834109736,6.93814770440535,7.1134760109919,6.07762393839828,5.95720238391382,6.04699934264977,6.1678635329249,5.99105335247876,6.1563258131623,6.94558139994351,7.00093270784396,7.13982444619972,7.01801837767831,7.10731761490903,7.09003251513468
"SLC25A38",9.14163255783056,9.0811812581139,9.06863801897316,9.08587990807705,8.90520210610187,9.02378137898494,9.08566889472621,8.95649978429948,9.0976714069682,9.10982387128464,9.08590810730211,9.01807592914941,9.10699971336058,8.95995156636353,9.15683461354616,9.04439032552634,8.95731832580089,9.00499214869768,9.23762626823651,9.14507457652424,9.16904021908972,9.09536986040939,9.07674094185435,9.12868072844195
"SLC25A39",10.2164915171237,10.1855789938003,10.2975820504302,10.1641952133185,10.2412367580703,10.2348243454959,10.3027173386597,10.2118153873037,10.3162605584794,10.2859468434716,10.2499727184724,10.369093064168,10.362832281856,10.2471827225467,10.5142621862234,10.4184527648496,10.3164034778411,10.3505044749361,10.3186989422552,10.2918116472833,10.4050837899471,10.1687181279046,10.1476557921122,10.2745165723002
"SLC25A3P1",4.09442235889407,4.0839767146888,3.94031951404589,3.87848274409696,3.94010801556758,3.94504906926602,3.8039046506552,4.02355679201909,3.76289550225318,4.17539856890467,3.88691905303277,4.20211756644311,3.91645554138315,4.09493188046693,3.93656234019834,3.87348762969294,3.97181083952225,3.83553335854875,3.98615931889876,4.08102196115099,3.98181569490646,3.89868949758677,4.29388115777083,4.04709571125606
"SLC25A4",6.57899617149721,6.59010560925805,6.61370452045981,6.72294786140533,6.62181329049173,6.60943510139803,6.33346264787355,6.42504853435023,6.45687154502327,6.50363245544537,6.48826103382626,6.34315866875174,6.60165803069227,6.5613994199935,6.59552266708473,6.62092902666342,6.56123753027261,6.63496360957577,6.34957380070374,6.45448515294779,6.47598140002645,6.42719979021363,6.3137977096107,6.49594760258151
"SLC25A40",7.90763311058203,7.90746348496162,7.88077763915378,7.87391843917095,7.89713073845084,7.87936283655657,7.87100931826112,7.84849977358312,7.93471858399649,7.84930876389002,7.90055283685788,7.88321954366244,7.81804624879785,7.9013856368068,7.90223417006601,7.812360932103,7.74185105408245,7.8000249571962,7.98014393325316,8.05780579799075,7.87947254963589,7.94015037734135,7.94750350498833,8.04453203385497
"SLC25A41",5.29983016048134,5.70175333025721,5.72460530649956,5.7766236786229,5.40872529877733,5.86480025315184,5.15956624701399,5.45820651009655,5.19532596792121,5.30105741557016,5.24054539534597,5.31473664978098,5.04176508559599,5.46396459812995,5.34110758932949,5.6094013251641,5.82691296179395,5.5014675033009,5.03251374716357,5.24584040074788,5.35933890187466,5.33291707931978,5.30951585034063,5.32161259255141
"SLC25A42",4.40213999533268,4.74732625202669,4.39646350071059,4.43099878821858,4.43486708404841,4.6237614085598,4.57719569405825,4.97009220568146,4.49226362397965,4.59030187633406,4.54363475673605,4.4982162796406,4.69663682839582,4.35564768654247,4.57350495284332,4.42638057268898,4.93540695229969,4.6374048378857,4.72036395553896,4.54061696407692,4.75401997216152,4.43997107239571,4.38411371290802,4.75930934225324
"SLC25A43",8.76769983868488,8.68097929465527,8.7668284289795,8.88397182954988,8.76519459854601,8.74759886288669,8.74159867361027,8.3385391184664,8.59343249753329,8.57769716268005,8.79604830645633,8.56967011270816,8.80218288386412,8.83398350618739,8.78523277229764,8.76034975797224,8.71029762669023,8.64683035923573,8.58973572239893,8.71082698202545,8.30191366172551,8.69985415776171,8.45853178842879,8.67800405070249
"SLC25A44",8.80110383067099,8.75894123628562,8.80861808198117,8.88777964860905,8.92704078573281,8.89657426013437,8.89535940199243,8.80558770389297,8.89850105790761,8.81373512026147,8.88516429175866,8.77168289858394,8.79183759468371,8.86192580739378,8.87710964883648,8.87391362153049,8.82759257712317,8.72651934686318,8.80832923959909,8.82687469791035,8.80996826229297,8.90430950947725,8.92619108556465,8.96235881421929
"SLC25A45",5.18936948671853,4.95017770151038,4.98544026122549,5.33000231167505,5.38030743629885,5.14416336814354,5.190863383628,5.08803389837678,4.9577508286415,5.05324827637273,5.1106893415129,4.85161945301379,5.07765390957853,5.09910623776715,5.0761698260176,5.15225671680915,5.10212395093179,5.15078697815111,5.02836208700153,5.10534005717757,5.17743557263602,4.96527088602721,5.10227166301646,4.97724592896897
"SLC25A46",9.62831439636611,9.61108479531934,9.63240821528208,9.65753326718918,9.73841247759371,9.71210940872752,9.53344492816457,9.63736630012789,9.66491348796654,9.61069818960684,9.65390165559449,9.58103316029186,9.63667645837289,9.67672737880218,9.64557390218244,9.6247569492179,9.57816499844524,9.47838366405184,9.66899995036363,9.65040927768424,9.52799555833183,9.6202818835767,9.55158242177913,9.64197893801966
"SLC25A47",5.61973629622844,5.55186784583438,5.51989754790086,5.58593307081238,5.37603217849215,5.40479536090795,5.51698443772023,5.77128572272629,5.5759120425385,5.43311042039666,5.55076560997983,5.76635169209118,5.73636097475891,5.57793718075528,5.69094124507867,5.54835987921193,5.57634929736857,5.43808019408925,5.46269525676409,5.4668967852626,5.39300675446972,5.71097219278629,5.48229487299789,5.42197478205392
"SLC25A48",5.97356458606152,5.88863494067849,5.9395141555249,5.92082746146781,5.85838046921427,5.71283410783797,5.85867708042947,6.04460691062283,5.76366343572584,5.99606746827441,5.83693690187356,5.89066505404619,5.93639149538726,5.8870055916025,5.89787107259744,5.90361604987178,5.92502438055394,6.00663830458193,5.86912662580991,5.94626060066638,6.0024209330331,5.88106208828871,5.88230753172727,5.79267510031647
"SLC25A5",12.904082669541,12.8901133364107,12.9267115680686,12.9063421860067,12.8696783775238,12.84301059986,13.0986586698615,13.0509171178986,13.0472977072238,13.1065661550627,13.0685297289424,13.0962055331211,12.8582841574413,12.7571002887135,12.8522915390043,12.8906855267389,12.77212854441,12.8238129282582,13.0520274479485,13.0608286909499,13.0845429572001,13.0860079045757,13.0072981285602,13.0866599100435
"SLC25A5-AS1",5.05877181981693,5.05112855197187,5.06796922175587,5.19693876211053,5.10133309191298,5.15236182523722,5.01401408990554,5.21783444830436,5.13771614135615,5.06974118229615,5.25726796337691,5.00680651194729,5.08690474400841,5.08212111187809,5.06234322512459,5.02646731879056,5.04902531390964,5.12261432156289,4.96457571737838,4.87676905665377,5.02550613263884,4.92212209203293,4.98555422375667,4.91889787119574
"SLC25A51",6.83372644592101,6.82860092054304,6.81592796638845,6.88085432831804,6.78588452190218,6.89395590888521,7.00171098886956,6.95708018012427,6.96968923691407,6.93811295246159,6.94597697373719,6.9747760589111,6.82966670273834,6.73895143097623,6.81572175266865,6.877602870149,6.62437682861512,6.79746010124608,7.03596433212096,7.08590528362516,6.97636279911437,7.03566581181292,7.18674259174886,7.09768980739942
"SLC25A53",3.7853588606723,3.55607474399609,3.75093559041756,3.85647085246899,3.6105193969834,3.61126253576206,3.55668315328197,3.43719944395392,3.494794972074,3.4635316843817,3.49981169257938,3.52059701167522,3.79149052729039,3.65981734076303,3.71145896103629,3.72211160972321,3.63438797274106,3.83505899466597,3.50719742542893,3.5126030028218,3.6829607293461,3.31429165272437,3.44374882618561,3.51896979652616
"SLC25A6",13.6234360666169,13.634589724642,13.63252430515,13.7031728323718,13.6474792560141,13.6326385057709,13.3378896116265,13.248260701005,13.3001740947152,13.2993262337097,13.2517445152659,13.2285690959696,13.6592535058169,13.5725473793676,13.686539459961,13.6644241958549,13.5992048613395,13.5978905748554,13.3615037891051,13.3198642912517,13.3575354852486,13.3095221869161,13.2878086680355,13.3220207134017
"SLC26A1",5.29986780424302,5.39838279921863,5.60476400983129,5.00121936831659,5.21380904337763,5.30626761868222,4.98840679668805,5.42296293245189,5.2329883117318,5.43587365564738,5.57601699165765,5.31743519683804,5.302557698079,5.42994292099811,5.37112524040063,5.05807456894442,5.5582085618312,5.48751378119463,5.4357883542327,5.43880603239127,5.4483678935824,5.38623245076748,5.41319173974437,5.22427323013616
"SLC26A10",4.85019169298109,5.12278465510447,5.30453817438254,4.92663720421814,4.92104738930617,4.80138272651605,4.76613319121026,5.08186286930991,4.97752257923154,5.20202995731528,5.07385624927726,4.76536153003852,4.90013842249794,4.93269489769163,4.99688768700704,5.10104343504493,5.1726738885596,5.23850627322948,5.01130535416056,5.09907901008928,5.12333950836663,5.27047410299591,5.14946060449773,5.24655104540676
"SLC26A11",9.80835673575802,9.80832879179696,9.8511419270658,9.83097316663709,9.91188429728353,9.80671957694057,9.8948778337413,9.83323168460892,9.75198345981983,9.87738281531464,9.86279531992335,9.80011036468952,9.79334724344662,9.75710783646009,9.80577955262685,9.81134488186945,9.88513386743198,9.80887914068499,9.95636562040396,9.90333636016503,9.95395012328519,9.82271742780407,9.84840668391624,9.93601543778874
"SLC26A2",9.57852504040121,9.60408504604777,9.52954681891964,9.55166413079133,9.65121917934928,9.59920775433368,9.15218661487202,8.98716866927506,9.18678966522541,9.01832957589062,9.19088664612202,9.05874450644717,9.63121089922914,9.58683913936278,9.69417052245927,9.68565970691871,9.61361969557772,9.61645599998256,9.04530123240314,8.96884515230251,8.90047619072067,9.11755128451803,8.97766627005451,9.14010967482231
"SLC26A3",3.30000489506278,3.26937781206645,3.28037078991223,3.36831069520598,3.3995778617035,3.40664208704052,3.34899556346387,3.38467479644028,3.2173843539183,3.34730256983246,3.41248004602082,3.46741258400604,3.36004145633281,3.34923301396229,3.14527498886649,3.31406208981641,3.44119498262611,3.57334988298439,3.24424876712275,3.44540766615376,3.34773004332482,3.17483380938869,3.29354351288232,3.40962236294126
"SLC26A4",7.00081240130963,6.9615011878523,7.1036976752637,7.4751626772326,7.18272555691163,7.31625801723015,6.43497389479639,6.53270837379643,6.6749948631649,6.32000024231399,6.64549362184986,6.57044950568502,6.96382950180228,7.36913024954192,7.4327408996186,7.40069542229423,7.46944017704995,7.40529861191952,6.81152756063278,6.8861924644385,6.61037173557874,6.48147503298575,6.5950561318198,6.62140365118008
"SLC26A4-AS1",3.55428778773589,3.33892517438352,3.37921573464899,3.38642806282838,3.10022157498508,3.22850044442414,3.53010253314502,3.52647153340711,3.2998226226699,3.64592689181732,3.56895483765602,3.27781727570333,3.46633796234086,3.03215733305718,3.51972975561003,3.51528386971359,3.50779444884693,3.53140655570786,3.86138946369016,3.42906313591602,3.36518536635857,3.1785111936437,3.4475330569057,3.52498878250977
"SLC26A6",6.0303291090893,6.38194283866954,5.9205658258529,5.83917601103451,6.01209159914441,5.74632461976149,6.25078054457515,5.86387733572618,5.91286696073358,5.92998178154526,5.62173080591425,6.05824951739675,5.94433101299685,5.44704742508718,5.57130416235126,6.21596323132996,5.73554206189138,6.05139332438305,5.91683171290805,5.66481365122037,6.17886487730535,5.88605033633546,5.65396700000487,5.38346942659818
"SLC26A7",3.47961767887036,3.41166379588769,3.58172298821329,3.39020031464375,3.55049211862948,3.41570097023011,3.59520406121081,3.61317533739722,3.46942165453709,3.46224696324146,3.41793955356004,3.68646040557519,3.57445456846309,3.39020031464375,3.4325696284712,3.53343914632006,3.49677943056199,3.50538808480504,3.55044367853645,3.54332816030533,3.98181573314852,3.52994678408892,3.49646487154976,3.80244433996877
"SLC26A8",4.54472028003908,4.30044245015888,4.18120992887494,4.27075296361206,4.32157797735695,4.37546389773114,4.36431133772215,4.42301049749417,4.23589806359296,4.31736915938245,4.4773728342772,4.37557762660429,4.35526869965953,4.2955786606679,4.46361575894731,4.13373309136713,4.34738462849859,4.32995659171182,4.24072657045003,4.52954088039553,4.56848172000028,3.99235247642636,4.25856144194086,4.40861695092127
"SLC26A9",4.90210349775207,4.92465301725735,5.23074585506794,5.03051200255288,5.01329118522004,4.98012162871775,4.9245644104779,5.28503462752641,4.95441168388643,5.09093746062953,5.12092548125242,4.98749140936314,4.93230066445832,4.99424299808791,4.94454886320495,4.91233024940831,5.20453642308432,5.09331259671797,4.80657421974538,4.95883354272939,5.11885859764683,5.01653625903647,4.93064433757199,5.13221659824923
"SLC27A1",8.91901160514321,8.90721561151317,8.95546432632315,8.885029625149,8.86198348424282,8.81011604599477,8.84901981172993,8.77381747895845,8.78788004438237,8.76700801549059,8.70071968374215,8.69663670172177,8.99858310304939,9.03467720359985,9.01218174635123,9.14582466657413,9.17039866579373,9.04585501886547,8.70310151550268,8.60018020873976,8.82270493388287,8.60897692906027,8.53660634994493,8.70503454776975
"SLC27A2",6.8621503841334,6.41240699065703,6.50069332671498,7.38536247454728,7.01244272603751,7.34071674638736,4.47705126021178,4.94814043584064,4.55239705698131,4.67297133137239,4.32661333075846,4.46813315729666,6.7467432164067,6.86264432179277,6.85167449518973,6.88284305806845,6.71561132219681,6.53867548616349,4.82101012518037,4.56361421963694,4.74157469492885,4.86406983680028,4.44133028716226,4.67165979255696
"SLC27A3",8.77134226602669,8.62856924153435,8.7614558701443,8.48995978780007,8.58830849399031,8.52721902838859,9.49163817413788,9.26885096728114,9.35069652582259,9.32583299228588,9.36038418245331,9.3343094496643,8.85354135357598,8.80225273084183,8.90614532749318,8.67760919968239,8.72259376565032,8.68350486513284,9.10048599017972,9.07961114591877,9.0866601327828,9.30249728334256,9.30792274918605,9.40858959857685
"SLC27A4",8.64053682897572,8.54561062032617,8.60689894958928,8.55009141594256,8.73855117488004,8.62792626582704,8.9765879307058,8.87465162049717,8.98701104516456,8.89680706596484,8.95017815224107,8.82842107108995,8.79964526524898,8.66434618423154,8.96514627615071,8.87474839312611,8.91519243383484,8.7064271690185,8.86792500528198,8.8415358751394,8.88251685753363,8.8875605461927,8.86282305637312,8.96199450723537
"SLC27A5",7.22950482302832,7.09761738614358,7.16850688261297,7.14269834187307,7.1462289839764,7.23464106958382,7.27294683900686,7.36094799947515,7.24981243502718,7.34674352745868,7.39072683739869,7.28781015644872,7.09584709078384,7.06795279845047,7.08630827483821,7.18747876882716,7.11569441501362,7.15764520489572,7.19442433776199,7.21297298180358,7.46999527349096,7.31194872070832,7.23208905671534,7.2365435100478
"SLC27A6",3.70603698449821,3.74711815651972,3.87901296603875,3.99610549644776,3.99624104831014,3.81022326018632,3.78448492032145,3.76943010680736,3.64979083111011,3.89120754142478,3.85922328518152,3.64897902909516,3.78065639987545,3.48661157759463,4.00118894960815,3.80107213178028,3.54132953808774,3.93090430968313,3.59311363818181,3.7959701984323,4.04315140313639,3.74575736873617,3.79242052231749,3.77621419575353
"SLC28A1",4.77749814321429,4.90950999185146,5.07109191333453,4.91540374043507,4.85480209832613,4.82575010641199,4.82605710057928,5.10493096550029,4.93627613556746,5.01083242705121,4.86855938751957,4.9034069505032,4.92036701468765,4.94405214210741,4.91477110061084,5.01752970095413,4.97746284969184,5.00723154639565,4.8070626296737,4.93501447791468,4.79345187955356,4.82187121337481,4.85465514926488,4.79488637210541
"SLC28A2",4.28388594517949,4.29035305013439,4.12006270778227,4.21961404494109,4.37791003572941,4.03377042627733,4.23587782159623,4.15308645587128,4.06730430827606,4.30007284357095,4.37408854305023,4.59901932578102,4.37493382195585,4.11334865482254,4.29946841565731,4.07560251372061,4.37233819117179,4.37807890594211,4.28391636705252,4.37811859021618,4.32569681003022,4.23123243729195,4.17642374030557,4.08291924138676
"SLC28A3",4.32312342967436,4.2269385873747,4.23727601564173,4.13076595342542,4.35657078668279,4.25903730355961,4.32196007894062,4.59330872542595,4.25333150724155,4.40245592822879,4.40472028759501,4.27817672557951,4.19507464131825,4.17354553485848,4.28041733408697,4.282343828523,4.39371413086397,4.33802845836983,4.53537839487606,4.51141146871693,4.72862878500598,4.40167887337117,4.52157243249818,4.31175900461544
"SLC29A1",9.56469038337888,9.5600633293479,9.59891971891614,9.5433171041832,9.55583421694627,9.45602138654235,9.85957749047411,9.81190738990043,9.88249512379389,9.9052135869968,9.81078167337395,9.93870168104603,9.81375569891386,9.66523905203675,9.85954098611114,9.82167095811159,9.86258801671061,9.83918505190963,9.74080370757094,9.71003432647239,9.83319652659306,9.73247798926518,9.7417107658639,9.81378008769289
"SLC29A2",5.40356551027592,5.52618953457149,5.70255147844483,5.21586162394983,5.45733306823579,5.52973327388884,5.32335529289796,5.54211697494117,5.44542496994402,5.64064825569838,5.54767038493942,5.58130508019596,5.51777662767415,5.64301878153452,5.20502579042127,5.3476688564243,5.47497254769829,5.62626513615902,5.35009733571947,5.74860515035776,5.46086834321553,5.44049136449869,5.30765372416629,5.39820121636417
"SLC29A3",8.08465980277225,8.04370066735884,8.15298095402751,8.07358666284796,8.04316211531946,8.00868682589532,8.14512870585579,8.00268368297205,7.97463868650694,8.09089863351704,8.10654934366259,7.8710765085109,7.98859168700191,7.96027559959423,8.08235701417808,7.89955668937378,7.98013136238892,8.04347315652068,7.81269732981741,7.88542632739558,7.93141353430303,7.90142846942436,7.96796092745068,8.02392644981261
"SLC29A4",6.57741888951488,6.63646375704926,6.63991103415334,6.67652936388834,6.56765561234734,6.57593673187188,6.53811264811478,6.81850769879546,6.58735383975649,6.73211527285902,6.75982217470014,6.65531696018457,6.64874569001893,6.6433061556466,6.58925426294045,6.69482945302993,6.69763388177586,6.62192781996911,6.5766648223809,6.70010864165061,6.81953880724338,6.73093596333672,6.76030696924914,6.62085166456997
"SLC2A1",5.20075953714389,5.27727823112414,5.20077330436255,4.897823717758,5.08931393567014,5.04068036220674,5.45506895975046,5.42753078665789,5.40658160009071,5.45008021950689,5.50343067342492,5.5592965282676,5.04564498072573,5.12295061127089,5.0309404533701,5.17006502388037,5.29589477027563,5.38092559578045,5.3449454750515,5.56944537156708,5.27817928275924,5.49866778671659,5.41040567571913,5.55667203048819
"SLC2A1-AS1",5.5124841349509,5.58752590194504,5.5972611961534,5.4933347292764,5.43034379224104,5.45389103807024,5.54574199760801,5.74258417252996,5.48747687677063,5.556911591642,5.44774289207474,5.72794211762247,5.61991659793093,5.54960885872089,5.37534049978361,5.57717553653342,5.88461959816853,5.58456741475078,5.50074697056981,5.65853140680262,5.54909255099697,5.34927223992975,5.49873764636661,5.46397841063195
"SLC2A10",8.66130708508619,8.70087628142059,8.74912104928332,8.58261177643456,8.79049621971024,8.72576873687382,9.1754483463303,9.03278614494129,9.07537433366225,9.0327597840249,9.14167478587808,8.96595334704791,8.65693991966434,8.64748162678894,8.67418226597657,8.60188872010464,8.5665134539137,8.42384520809263,8.89104269737672,8.84191989579644,8.87297895804437,8.95861964697147,8.90484837624195,9.03416866349602
"SLC2A11",6.13692042709377,5.95490021555329,5.9303861193323,6.25054911900299,6.13807886365477,6.00717955050851,6.72936963418507,6.61308583767062,6.36118247218189,6.38092916468878,6.43800205256317,6.50793606152043,6.13381301016658,6.23508305446461,5.74111026612597,6.22489983562288,6.20065696068745,6.28999053364139,6.40556609244369,6.35305363613959,6.7312837987222,6.52849255272905,6.62183390992292,6.44945805573965
"SLC2A12",10.9311834214065,11.0507347763472,10.9116899684608,10.8719593181908,10.9447990436237,10.8781815569356,5.18930180763278,4.95998572323724,4.97174558067119,4.98296260269375,5.20892578403021,5.46500425390587,10.9410546486272,11.0063820028663,11.0360253345716,10.9488220379691,10.8955977980422,10.7813529342436,4.7542938040008,5.18916223402278,5.03655598087676,4.99750167710109,5.67884054571203,5.35341901241234
"SLC2A13",4.24829482214906,4.19228332307445,4.35042099273748,4.30740920365822,4.3145361783182,4.2796890737899,4.15276760217744,4.45205940950793,4.3192285086035,4.03725726243661,4.34929236325669,4.11026590715247,4.45197739723773,4.14168389225358,4.37013616993074,4.23316526342948,4.29522383417152,4.34460396607145,4.21407549854361,4.28145193973263,4.45682580920403,4.29944157614514,4.27809675575029,4.35069180442234
"SLC2A2",3.44017187924633,3.38162064284909,3.46348954215308,3.43931227619909,3.36344648924384,3.42917527020769,3.55542487682423,3.65749836416159,3.42663158164345,3.43315568320179,3.32900113822905,3.42807884288983,3.60346557457891,3.49491617690296,3.25260843223866,3.25666727275745,3.34201088362987,3.46686218924498,3.30882959077553,3.4777306033696,3.51671540873497,3.43804799770471,3.47378486380253,3.38790201917052
"SLC2A3",8.28938199191847,8.0377998385121,8.14324913501541,8.44590872549419,8.42013882191655,8.4520209772836,8.99328488783633,9.02413957720753,9.04845384740032,8.96139463665595,9.12890357457633,9.07291951015867,8.16558440169383,8.15232168973445,8.17750466326615,8.32838930196226,7.94739848912255,8.10912560052834,8.85186892081758,8.92084116361085,8.92772128463801,9.08171017723841,8.98760974509352,8.97368991209324
"SLC2A4",4.05088808047197,4.13777592824191,4.42818564391844,4.0118008905235,4.10858083528684,4.26847040399393,4.16900572523129,4.041193529016,4.20217060332254,4.16049004852079,4.16042947427008,4.1406570866398,4.32493125654126,4.24515145473135,4.19257958551524,4.10431949323273,4.13156738717991,3.99890201765386,4.08817008561248,4.13488390288707,4.31366401450812,4.21027474872896,4.29547790253825,4.17344050318063
"SLC2A4RG",7.35317054350284,7.21567783177635,7.32505757421628,7.35827368657317,7.39453236906333,7.30569715051037,7.83540704548524,7.63404683537461,7.82398750022525,7.72510315265803,7.74612933960013,7.82513802163988,7.45565492131957,7.50943108532126,7.49705287704232,7.67360794683103,7.71727313608262,7.60691657118016,7.48699726741467,7.43117037332708,7.53172275571836,7.50592158585129,7.44042111979743,7.69722593068327
"SLC2A5",5.45815296194189,5.57573290843829,5.55319167661998,5.23656202999812,5.3050060580738,5.18115105191666,5.64155810066417,5.70740857417498,5.6078894892947,5.54724779700192,5.54073244956883,5.31873496582113,5.51200201480606,5.4757225012916,5.29482212040443,5.33004464897741,5.49383907052696,5.6565781240045,5.45145866729816,5.54023677258464,5.57807758525657,5.62686888907914,5.45328866276011,5.43507231431732
"SLC2A6",8.19889736125345,8.07631236799643,8.11313419085039,8.49997635434038,8.54232199386704,8.50830726201131,8.60411576249626,8.32492609553038,8.45335674352073,8.39519904153348,8.30342941772919,8.27529384162721,8.64205549287991,8.46235311577115,8.68824122402467,8.92920803845931,8.83190885019438,8.75385910525667,8.4583685536732,8.50507837694215,8.4354432444685,8.3246138785407,8.33809723723935,8.27998535776369
"SLC2A8",6.47579019945938,6.41481245674468,6.67758420602402,6.75078570959798,6.6172395121021,6.73898888813119,6.45260386072671,6.60986047444737,6.47432190805354,6.31560965975578,6.46643904235543,6.46532855089026,6.46393202873915,6.42657622909503,6.70263891463722,6.62564411979263,6.41590041971808,6.49073337602321,6.37962506840422,6.47892754769993,6.5564540353178,6.55914671553072,6.50467737118349,6.79210601909121
"SLC2A9",6.74639445304698,6.64736678915382,6.7189096804954,6.89392685051038,6.66806470393501,6.78803384450823,6.77585681333166,6.74264444443723,6.67472145486036,6.90194249471803,6.89024938548991,6.82696787550687,6.70815875672246,6.61600336086691,6.60333777197451,6.64254403384435,6.82945124809626,6.81674238520385,6.7049595520272,6.78319817843118,6.91558502996729,6.81516474512279,6.8317114369065,6.72904171121255
"SLC30A1",7.98630133916188,7.98300519368263,8.05501191792104,8.19843879228618,8.20850572586312,8.07157511327262,8.40743377736694,8.24432382200119,8.25590740610464,8.30459691233843,8.52882154725548,8.34699632358681,8.08786099467195,7.99296025163722,8.03692267072821,8.02854613688445,7.99648529904577,7.69419280991133,8.2859347248273,8.42310499212922,8.31777858258468,8.65384802705241,8.73162670453718,8.60465929288902
"SLC30A10",3.46184712161942,3.37457141045648,3.37191949844823,3.45859458780478,3.49381538548547,3.50456533595127,3.65878909744667,3.79801034239929,3.45672950249941,3.61629163149247,3.54906265959395,3.53151147570116,3.82096581807764,3.63124538070134,3.5994610143081,3.65828366329174,3.50622413934809,3.78695158951765,3.569049656751,3.50841004442509,3.41630666139212,3.69082286065942,3.5303333297289,3.69535558410933
"SLC30A2",6.01585275034094,5.98647697597199,6.13938992922457,5.94739822138564,5.97967883315109,6.02552449445279,5.88342560526287,6.10476922443451,5.85721054022722,5.99068394083143,6.08313963281103,5.9942692185437,5.85838881140788,6.03955360578323,5.92792842271757,5.84782378034835,6.02641057730493,5.96257572612194,5.95466400000866,6.03723653681548,5.98905888954168,6.11015662771893,5.99309505993851,6.00130467822987
"SLC30A3",10.6923381297385,10.7690454168751,10.7549275315623,10.6923347987231,10.7906692333331,10.6404699174809,7.76606939223391,7.8935111606029,7.69032316879835,7.58078679366881,7.52245207489016,7.39799805780878,10.9416485859398,10.7395284986617,10.9523013190716,11.0630694323446,11.005094384289,10.956683491313,7.43372049065255,7.8160516522081,7.68082563363632,7.49480876089379,7.66969352820979,7.73008257759127
"SLC30A4",4.67618597228633,4.9435133603463,5.17884037797109,4.62514572554976,4.45697114249449,4.72912256020091,4.8880696910274,4.94724541417527,5.13395515392003,4.77959131021475,4.69248219640872,4.56157846339018,4.86935005463612,4.74309029101697,4.67134320644753,4.66213957860619,4.72243268553125,4.64084934293,4.66976623878536,4.75083709281949,4.9528237917518,4.69910576339089,4.98125292199563,4.96795909121587
"SLC30A5",8.44078674056139,8.49116747720676,8.42025022784989,8.54134317670628,8.49597879907298,8.55757105622269,8.2646522078643,8.34100709189218,8.44820681287095,8.40444435533351,8.38914085724269,8.33247558574144,8.56207347282383,8.43239077272569,8.67749330253688,8.59560297623687,8.35169118128882,8.31808451692072,8.47045722550772,8.51853954375298,8.59431468012698,8.59650404014292,8.5141897656503,8.53816588843099
"SLC30A6",6.84288613360323,6.90602235171754,6.81493346343389,6.95131821612808,6.96463189801385,7.05774044149608,6.72220698099837,6.70917033859831,6.90030115961217,6.76817090639106,6.87831495392014,6.83677471244952,6.7500128350106,6.99573151449765,6.8588886527851,6.85613480373601,6.86485185237395,6.87729988545108,6.84364988594517,6.88224255264029,6.93616323669456,6.95164935958204,6.74421494615681,6.72214410932462
"SLC30A7",9.55781073932091,9.41378759090395,9.44534146944159,9.56237816480051,9.65378510276425,9.59181537682187,9.24120748658568,9.26414324482051,9.43899659097245,9.20347873008368,9.34991321489618,9.29968689519749,9.46292281885052,9.53970860161055,9.53629444757928,9.36381173561577,9.37555932868942,9.25343985840182,9.34057282285172,9.33007658285919,9.02984527321498,9.30775304926101,9.42608047591715,9.34571397503404
"SLC30A8",4.63999506363345,4.86275113075346,4.6388850732713,4.59303882681384,4.59564092238253,4.62762622553191,4.890560843882,4.91231429702437,4.92762080177949,4.82205249792326,4.72786187497642,4.77700992010926,4.74204417696471,4.74378172776921,4.62611707064842,4.67683529007224,4.8229176770011,4.82868901159608,4.6147307288021,4.77048956139263,4.85451784497701,4.84935472759939,4.72557107450019,4.88917614972502
"SLC30A9",8.18416038647008,8.10740087895303,8.12877690319534,8.43458937516269,8.32980254742661,8.4153702086749,8.14911779876853,7.94591781454219,8.2487230772903,8.0754216078943,8.21729192811861,8.08290389804115,8.28626650324155,8.24929849693967,8.31505702886366,8.37371814166535,8.12855597245749,8.09500567046062,8.05448563819965,8.01068027342034,7.91792679559121,8.07214121421096,8.09254235800377,8.05405737664691
"SLC31A1",8.38663044513786,8.15650575685025,8.24375666870737,8.34020263653166,8.28322131548072,8.32102447510849,8.43902151879706,8.41696244780017,8.5101289843923,8.49585425101348,8.57090062580024,8.63252654005311,8.30808892196771,8.34541410664488,8.25095099110645,8.39912936437634,8.41704405776379,8.38308152941347,8.52537856059649,8.53882254314028,8.50330834741997,8.53613267643298,8.48762163773091,8.58718709056147
